weight_A	weight_B	bias	pred_11	pred_10	pred_01	pred_00
7.070932	7.071123	-7.072023	0.9991507	0.49972653	0.49977565	0.000847837
7.070944	7.071117	-7.072254	0.9991504	0.499671	0.4997159	0.00084762904
7.070954	7.0711083	-7.072074	0.9991504	0.4997178	0.49975836	0.00084777805
7.070959	7.0711036	-7.0719547	0.9991504	0.4997492	0.49978653	0.00084787875
7.070965	7.071095	-7.071745	0.9991507	0.49980384	0.4998377	0.0008480504
7.0709734	7.0710907	-7.071765	0.99915075	0.49980095	0.4998312	0.00084803073
7.0709825	7.0710826	-7.0714097	0.9991512	0.49989137	0.4999181	0.00084833533
7.070988	7.0710773	-7.0710998	0.9991513	0.49997127	0.49999452	0.0008485934
7.070995	7.0710726	-7.0711045	0.9991514	0.49997154	0.49999142	0.00084858807
7.071001	7.071065	-7.071226	0.9991512	0.49994206	0.49995887	0.00084848073
7.0710115	7.0710588	-7.0710554	0.9991514	0.4999875	0.5000007	0.00084863126
7.071014	7.071052	-7.0712447	0.99915123	0.499942	0.49995208	0.00084846857
7.0710225	7.0710454	-7.071331	0.9991509	0.4999218	0.49992862	0.00084839406
7.071031	7.071039	-7.0709863	0.99915093	0.50000924	0.5000127	0.000848681
7.071038	7.0710354	-7.0705824	0.9991517	0.5001128	0.50011307	0.0008490187
7.071042	7.071027	-7.070813	0.9991514	0.5000565	0.5000535	0.00084882317
7.071049	7.0710216	-7.0707617	0.99915177	0.50007087	0.5000649	0.0008488655
7.071056	7.071015	-7.070818	0.9991514	0.50005895	0.50004965	0.0008488265
7.0710645	7.071008	-7.0707293	0.9991515	0.5000832	0.50007033	0.0008488983
7.0710697	7.071004	-7.0702257	0.99915206	0.50021017	0.5001944	0.0008493182
7.0710773	7.0709963	-7.0703735	0.99915206	0.5001745	0.50015527	0.00084919244
7.0710835	7.070991	-7.0706563	0.9991516	0.5001062	0.5000845	0.0008489546
7.071089	7.0709853	-7.0707006	0.9991515	0.5000965	0.50007135	0.00084891915
7.071095	7.070981	-7.070715	0.9991516	0.5000944	0.50006646	0.0008489016
7.0711017	7.0709743	-7.070322	0.9991523	0.50019395	0.5001629	0.0008492416
